source_category,nsi_id,display_name,tags_brand,brand_wikidata,location_include,location_exclude,match_names_count,match_input_name,match_slug,match_status,matched_image_svg,matched_image_png
butcher,fbd1e6-d60de5,Наша Ряба,Наша Ряба,Q118133255,ua,,0,Наша Ряба,,no,,
pharmacy,2b155a-288c27,Невис,Невис,Q109837740,ru,,0,Невис,,no,,
pastry,nedelya-5d47b0,Неделя,Неделя,Q110399879,bg,,0,Неделя,,no,,
houseware,d48ea9-61477e,Немски център,Немски център,Q115656593,bg,,0,Немски център,,no,,
clothes,d48ea9-d0a189,Немски център,Немски център,Q115656593,bg,,0,Немски център,,no,,
pharmacy,018e07-288c27,Неофарм,Неофарм,,ru,,0,Неофарм,,no,,
convenience,c10063-065292,Нива,Нива,,by|ru,,0,Нива,,no,,
chemist,4da500-2141a5,Новэкс,Новэкс,,ru,,0,Новэкс,,no,,
pharmacy,49630f-288c27,Норма,Норма,,ru,,0,Норма,,no,,
alcohol,norman-b9f2fe,Норман,Норман,Q109907481,ru,,0,Норман,,no,,
convenience,9f9c54-1656a9,Огонёк,Огонёк,,by|kg|kz|ru,,0,Огонёк,,no,,
pharmacy,a55607-288c27,Озерки,Озерки,Q109712399,ru,,1,Озерки,,no,,
convenience,11b259-065292,Океан,Океан,,by|ru,,0,Океан,,no,,
seafood,oceankamchatkasahalin-93be8b,Океан Камчатка Сахалин,Океан Камчатка Сахалин,Q111108872,ru,,2,Океан Камчатка Сахалин,,no,,
convenience,okolo-e33fbc,Около,Около,Q139555162,ru,,0,Около,,no,,
butcher,dae2d2-6e607d,Окраина,Окраина,,ru,,0,Окраина,,no,,
convenience,303083-023e9c,Оптовичок,Оптовичок,,ua,,0,Оптовичок,,no,,
florist,dfec3b-1841ed,Оранж,Оранж,Q110253936,ru,,0,Оранж,,no,,
medical_supply,823e1f-d15566,Ортека,Ортека,Q62393660,ru,,0,Ортека,,no,,
pharmacy,dd41e6-c16414,Остров здоровья,Остров здоровья,,by,,0,Остров здоровья,,no,,
chemist,ostrovchistoty-133d36,Остров чистоты и вкуса,Остров чистоты и вкуса,Q64606280,by,,1,Остров чистоты и вкуса,,no,,
alcohol,ce98a7-b9f2fe,Отдохни,Отдохни,,ru,,0,Отдохни,,no,,
pharmacy,eb5276-996e17,Ощад Аптека,Ощад Аптека,Q123012679,ua,,0,Ощад Аптека,,no,,
supermarket,okey-d5eaac,О’КЕЙ,О’КЕЙ,Q4340901,ru,,0,О’КЕЙ,,no,,
bar,2db45d-10ce3b,Пʼяна Вишня,Пʼяна Вишня,Q120651326,ua,,4,Пʼяна Вишня,,no,,
pharmacy,8b7216-494ab4,Панацея,Панацея,,kz|ru|ua,,0,Панацея,,no,,
fast_food,papajohns-23683e,Папа Джонс,Папа Джонс,Q2759586,by|ru,,0,Папа Джонс,,no,,
pharmacy,ac2a27-996e17,Партнер,Партнер,,ua,,0,Партнер,,no,,
pharmacy,16f0aa-288c27,Первая помощь,Первая помощь,Q110253609,ru,,0,Первая помощь,,no,,
supermarket,perekrestok-a384d0,ПерекрёстОК,ПерекрёстОК,Q136697102,by,,0,ПерекрёстОК,,no,,
supermarket,perekryostok-d5eaac,Перекрёсток,Перекрёсток,Q1684639,ru,,1,Перекрёсток,,no,,
bakery,0397da-3664c0,Перша Пекарня Твого Міста,Перша Пекарня Твого Міста,Q123856059,ua,,3,Перша Пекарня Твого Міста,,no,,
pharmacy,38902d-288c27,Петербургские аптеки,Петербургские аптеки,Q109732886,ru,,0,Петербургские аптеки,,no,,
doityourself,petrovich-43446b,Петрович,Петрович,Q4360946,ru,,0,Петрович,,no,,
alcohol,pivandko-892b0a,Пив&ко,Пив&ко,Q135656172,kz|ru,,0,Пив&ко,,no,,
alcohol,665d88-b9f2fe,Пивной двор,Пивной двор,,ru,,0,Пивной двор,,no,,
alcohol,b56713-b9f2fe,Пивоман,Пивоман,,ru,,0,Пивоман,,no,,
alcohol,7a67d2-b9f2fe,Пивточка,Пивточка,Q110138021,ru,,0,Пивточка,,no,,
furniture,28fbb8-bcecbd,Пинскдрев,Пинскдрев,,by|ru,,0,Пинскдрев,,no,,
cafe,852353-1c12ef,Пироговый дворик,Пироговый дворик,Q110240743,ru,,0,Пироговый дворик,,no,,
fast_food,pizzaheart-7582d1,Пицца Харт (ex. Pizza Hut Russia),Пицца Харт,Q139555224,ru,,0,Пицца Харт,,no,,
fast_food,bf3d0f-7582d1,ПиццаФабрика,ПиццаФабрика,,ru,,0,ПиццаФабрика,,no,,
clothes,cffad2-7b6907,Планета,Планета,,ru,,0,Планета,,no,,
pharmacy,b0231d-288c27,Планета здоровья (Россия),Планета здоровья,Q109732844,ru,,0,Планета здоровья,,no,,
pharmacy,healthplanet-c16414,Планета здоровья (Беларусь),Планета здоровья,Q107231230,by,,0,Планета здоровья,,no,,
restaurant,planetsushi-642268,Планета Суши,Планета Суши,Q62739250,ru,,0,Планета Суши,,no,,
convenience,67c2f7-e33fbc,Победа,Победа,,ru,,0,Победа,,no,,
alcohol,podarivino-b2a55f,Подари вино,Подари вино,Q136718845,by,,0,Подари вино,,no,,
pharmacy,926a9f-996e17,Подорожник,Подорожник,Q117706903,ua,,3,Подорожник,,no,,
cosmetics,95c47a-882961,Подружка,Подружка,Q101646588,ru,,0,Подружка,,no,,
convenience,e1e2a4-e33fbc,Покупалко,Покупалко,,ru,,0,Покупалко,,no,,
supermarket,1019ea-d5eaac,Покупочка,Покупочка,Q58003270,ru,,0,Покупочка,,no,,
convenience,1019ea-e33fbc,Покупочка,Покупочка,,ru,,0,Покупочка,,no,,
alcohol,poltavpivo-345467,Полтавпиво,Полтавпиво,Q12141871,ua,,0,Полтавпиво,,no,,
supermarket,polushka-d5eaac,Полушка,Полушка,Q4371080,ru,,0,Полушка,,no,,
alcohol,c73bf3-b9f2fe,Порт маркет,Порт маркет,,ru,,0,Порт маркет,,no,,
convenience,fd13e6-023e9c,Посад,Посад,Q130382015,ua,,2,Посад,,no,,
supermarket,fd13e6-94881c,Посад,Посад,Q130382015,ua,,2,Посад,,no,,
fast_food,pravdacoffee-7582d1,Правда Кофе,Правда Кофе,Q139555237,ru,,0,Правда Кофе,,no,,
convenience,11a4a0-e33fbc,Продсклад Победа,Продсклад Победа,,ru,,0,Продсклад Победа,,no,,
convenience,discounter-e64bef,Дискаунтер,Продтовары,Q136718796,by,,0,Продтовары,,no,,
supermarket,mix-a384d0,Микс,Продтовары,Q136718782,by,,0,Продтовары,,no,,
convenience,prodtovary-e64bef,Продтовары,Продтовары,Q136718751,by,,0,Продтовары,,no,,
fast_food,ad2dfb-7582d1,Просто Вася,Просто Вася,,ru,,0,Просто Вася,,no,,
supermarket,1ee305-95f58a,ПУД,ПУД,,crimea,,0,ПУД,,no,,
fast_food,puzatahata-50e0ae,Пузата Хата,Пузата Хата,Q11832009,ua,,0,Пузата Хата,,no,,
pharmacy,e4475d-8786f0,Пульс,Пульс,,kz|ru,,0,Пульс,,no,,
pharmacy,e4475d-996e17,Пульс (Україна),Пульс,Q121898637,ua,,3,Пульс,,no,,
pastry,24f442-5d47b0,Пчела,Пчела,Q110399875,bg,,0,Пчела,,no,,
convenience,bfeaa1-c281b4,Пятачок,Пятачок,,by|kz|ru,,0,Пятачок,,no,,
alcohol,pyatzvezd-b2a55f,Пять звёзд,Пять звёзд,Q136773619,by,,0,Пять звёзд,,no,,
supermarket,pyaterochka-d5eaac,Пятёрочка,Пятёрочка,Q1768969,ru,,1,Пятёрочка,,no,,
dairy,917c7c-2958ef,Равно поле,Равно поле,Q136806785,bg,,0,Равно поле,,no,,
supermarket,radezh-d5eaac,Радеж,Радеж,Q4387165,ru,,0,Радеж,,no,,
convenience,radivilovsky-e64bef,Радивиловский,Радивиловский,Q136697133,by,,0,Радивиловский,,no,,
pharmacy,505854-288c27,Радуга,Радуга,,ru,,0,Радуга,,no,,
alcohol,e600ce-b9f2fe,Разливной рай,Разливной рай,,ru,,0,Разливной рай,,no,,
dairy,ed1d5f-2958ef,Ракево Милк,Ракево Милк,Q136523267,bg,,0,Ракево Милк,,no,,
supermarket,real-d5eaac,РеалЪ,РеалЪ,Q110037601,ru,,0,РеалЪ,,no,,
pharmacy,remedium-768624,Ремедиум,Ремедиум,Q108852057,bg,,0,Ремедиум,,no,,
supermarket,remi-d5eaac,Реми,Реми,,ru,,0,Реми,,no,,
cosmetics,rivegauche-882961,Рив Гош,Рив Гош,Q4394330,ru,,0,Рив Гош,,no,,
pharmacy,1de184-288c27,Ригла,Ригла,Q4394431,ru,,0,Ригла,,no,,
furniture,f03818-e999c2,Рими,Рими,,ru,,0,Рими,,no,,
fast_food,robinsdobin-7582d1,Робин Сдобин,Робин Сдобин,Q62273880,ru,,0,Робин Сдобин,,no,,
butcher,rodynnakovbaska-d60de5,Родинна ковбаска,Родинна ковбаска,Q30969660,ua,,1,Родинна ковбаска,,no,,
convenience,8aa1e0-e64bef,Родны кут,Родны кут,,by,,0,Родны кут,,no,,
alcohol,e0b675-b9f2fe,РосАл,РосАл,Q110137999,ru,,0,РосАл,,no,,
chemist,6390b4-2141a5,Рубль Бум,Рубль Бум,,ru,,0,Рубль Бум,,no,,
supermarket,ee90e0-a384d0,Рублёвский,Рублёвский,,by,,0,Рублёвский,,no,,
supermarket,rukavychka-94881c,Рукавичка,Рукавичка,Q20092568,ua,,0,Рукавичка,,no,,
alcohol,84cfca-b9f2fe,Русалка,Русалка,,ru,,0,Русалка,,no,,
fast_food,russkiyappetit-7582d1,Русский Аппетит,Русский Аппетит,Q62086063,ru,,0,Русский Аппетит,,no,,
alcohol,923a91-b9f2fe,Русский Разгуляйка,Русский Разгуляйка,Q132173527,ru,,1,Русский Разгуляйка,,no,,
medical_supply,9cfa6f-f82bbe,Рідні Медтехніка,Рідні Медтехніка,Q124733508,ua,,2,Рідні Медтехніка,,no,,
convenience,d3e941-c281b4,Садко,Садко,,by|kz|ru,,0,Садко,,no,,
garden_centre,c911e6-164465,Садовод,Садовод,,by|ru,,0,Садовод,,no,,
butcher,21e59d-d60de5,Салтівський мʼясокомбінат,Салтівський мʼясокомбінат,Q120477067,ua,,3,Салтівський мʼясокомбінат,,no,,
pharmacy,samsonpharma-288c27,Самсон-Фарма,Самсон-Фарма,Q19911073,ru,,0,Самсон-Фарма,,no,,
pharmacy,sanita-768624,Санита,Санита,,bg,,0,Санита,,no,,
convenience,santa-e64bef,Санта,Санта,Q136678275,by,,0,Санта,,no,,
convenience,santaandfish-e64bef,Санта & Фиш,Санта,Q136697545,by,,0,Санта,,no,,
supermarket,santasuper-a384d0,Санта Супер,Санта,Q136697457,by,,0,Санта,,no,,
wholesale,santaandcash-f292f1,Санта & Кэш,Санта & Кэш,Q136697503,by,,0,Санта & Кэш,,no,,
pharmacy,ffbae9-288c27,Сбер Еаптека,Сбер Еаптека,Q110253378,ru,,2,Сбер Еаптека,,no,,
convenience,b701be-4d6b4b,Светофор,Светофор,,001,,0,Светофор,,no,,
supermarket,svetofor-170d1b,Светофор,Светофор,Q61875920,by|ru,,0,Светофор,,no,,
mobile_phone,svyaznoy-fee8f4,Связной,Связной,Q65371,by|ru|uz,,0,Связной,,no,,
clothes,svitanak-e4d922,Світанак,Світанак,Q65124308,by,,1,Світанак,,no,,
confectionery,severmetropol-61c5bf,Север-Метрополь,Север-Метрополь,Q4411982,ru,,0,Север-Метрополь,,no,,
convenience,384e40-c281b4,Северный,Северный,,by|kz|ru,,0,Северный,,no,,
pharmacy,ec19e5-8786f0,Семейная,Семейная,,kz|ru,,0,Семейная,,no,,
supermarket,caa815-d5eaac,Семишагофф,Семишагофф,Q58003374,ru,,0,Семишагофф,,no,,
alcohol,sempyatnits-b2a55f,Семь Пятниц,Семь пятниц,Q136671157,by,,0,Семь пятниц,,no,,
supermarket,sempyatnitsxxl-a384d0,Семь пятниц XXL,Семь пятниц,Q136750906,by,,0,Семь пятниц,,no,,
supermarket,98abda-d5eaac,Семья,Семья,,ru,,0,Семья,,no,,
nutrition_supplements,4e980a-c64acd,Сибирское здоровье,Сибирское здоровье,,am|by|kg|kz|ru|tm,,0,Сибирское здоровье,,no,,
clothes,sin-7b6907,СИН,СИН,Q139700437,ru,,1,СИН,,no,,
pharmacy,2a2b04-288c27,Сириус,Сириус,,ru,,0,Сириус,,no,,
cheese,07fa72-cd68fa,Сирне королівство,Сирне королівство,Q123748624,ua,,1,Сирне королівство,,no,,
cafe,fd6b72-d874f4,Сицилия,Сицилия,,by|ru,,0,Сицилия,,no,,
convenience,57f962-e33fbc,Скидкино,Скидкино,,ru,,0,Скидкино,,no,,
bakery,skrozdobrapekara-969464,Скроз добра пекара,Скроз добра пекара,Q136090835,rs,,0,Скроз добра пекара,,no,,
ice_cream,slavica-ee0efa,Славица,Славица,,ru,,0,Славица,,no,,
books,sluzbeniglasnik-000b97,Službeni glasnik,Службени гласник,Q110045562,rs,,0,Службени гласник,,no,,
clothes,77a693-102c33,Смешные цены,Смешные цены,,kz|ru,,0,Смешные цены,,no,,
clothes,snezhnayakoroleva-102c33,Снежная королева,Снежная королева,Q4425512,kz|ru,,0,Снежная королева,,no,,
pharmacy,6f7c06-288c27,Советская аптека,Советская аптека,Q128098427,ru,,0,Советская аптека,,no,,
supermarket,sosedi-95f58a,Соседи,Соседи,,crimea,,0,Соседи,,no,,
convenience,sosedi-e64bef,Соседи,Соседи,Q136678293,by,,0,Соседи,,no,,
convenience,sosediexpress-e64bef,Соседи Экспресс,Соседи,Q136697303,by,,0,Соседи,,no,,
mobile_phone,b41e98-2c407d,Сотовый мир,Сотовый мир,,ru,,0,Сотовый мир,,no,,
fast_food,ed9067-1fab0a,Софийска баница,Софийска баница,Q136404664,bg,,0,Софийска баница,,no,,
pharmacy,3972be-288c27,Социалочка,Социалочка,,ru,,0,Социалочка,,no,,
sports,sportmaster-1e138a,Спортмастер,Спортмастер,Q4438176,by|kz|ru,,1,Спортмастер,,no,,
supermarket,sputnik-a384d0,Спутник,Спутник,Q136696285,by,,0,Спутник,,no,,
cafe,starbucks-95edc3,Starbaks,Старбакс,Q37158,rs,,0,Старбакс,,no,,
fast_food,stardogs-7582d1,Стардогs,Стардогs,Q4439856,ru,,1,Стардогs,s,only_svg,s.svg,
furniture,fd31e6-9d72c8,Стол и Стул,Стол и Стул,,ua,,0,Стол и Стул,,no,,
pharmacy,98589d-288c27,Столички,Столички,Q109717665,ru,,0,Столички,,no,,
pharmacy,stolichnyeapteki-288c27,Столичные аптеки,Столичные аптеки,Q139555187,ru,,0,Столичные аптеки,,no,,
furniture,23263c-ab2637,Столплит,Столплит,,kz|ru,,0,Столплит,,no,,
doityourself,d4e79a-43446b,Строительный двор,Строительный двор,,ru,,0,Строительный двор,,no,,
doityourself,6282b7-4ffb30,Стройка,Стройка,,by|ru,,0,Стройка,,no,,
doityourself,5c4416-4ffb30,Строймаркет,Строймаркет,,by|ru,,0,Строймаркет,,no,,
medical_supply,58e6ff-d15566,Студия Слуха,Студия Слуха,,ru,,0,Студия Слуха,,no,,
furniture,47b09f-9d72c8,Стіл та Стілець,Стіл та Стілець,Q117897060,ua,,0,Стіл та Стілець,,no,,
clothes,6bfc79-7b6907,Сударь,Сударь,,ru,,0,Сударь,,no,,
supermarket,aa0b90-d5eaac,Супер Лента,Супер Лента,,ru,,0,Супер Лента,,no,,
fast_food,sushiwok-7582d1,Суши Wok,Суши Wok,Q25444754,ru,,1,Суши Wok,wok,no,,
fast_food,176f7a-7582d1,Суши маке,Суши маке,,ru,,0,Суши маке,,no,,
fast_food,cdcc25-7582d1,Суши-Маркет,Суши-Маркет,Q120268393,ru,,0,Суши-Маркет,,no,,
fast_food,sushishop-7582d1,Сушишоп,Сушишоп,Q104003006,ru,,1,Сушишоп,,no,,
supermarket,silpo-94881c,Сільпо,Сільпо,Q4419434,ua,,1,Сільпо,,no,,
convenience,1e259f-023e9c,Сім23,Сім23,Q107167415,ua,,1,Сім23,23,no,,
bakery,a93233-3664c0,Сімейна пекарня,Сімейна пекарня,Q117705965,ua,,1,Сімейна пекарня,,no,,
supermarket,tmarket-56b425,Т-Маркет,Т-Маркет,Q64033983,bg,,0,Т-Маркет,,no,,
tobacco,afdbb8-13b814,Табакерка,Табакерка,Q121727302,ua,,1,Табакерка,,no,,
supermarket,tavriav-94881c,Таврія В,Таврія В,Q7689159,ua,,0,Таврія В,,no,,
restaurant,tanuki-dd767d,Тануки,Тануки,Q62758690,kz|ru,,0,Тануки,,no,,
clothes,tvoe-1c3486,ТВОЕ,ТВОЕ,Q110034939,by|kz|ru,,0,ТВОЕ,,no,,
pharmacy,d2c207-288c27,ТвояАптека.рф,ТвояАптека.рф,,ru,,0,ТвояАптека.рф,,no,,
mobile_phone,tele2-2c407d,Теле2,Теле2,Q309865,ru,,0,Теле2,2,no,,
mobile_phone,5697c1-2c407d,Телефон.ру,Телефон.ру,,ru,,0,Телефон.ру,,no,,
fast_food,teremok-7582d1,Теремок,Теремок,Q4455593,ru,,0,Теремок,,no,,
restaurant,tokyocity-642268,Токио-Сити,Токио-Сити,Q110236926,ru,,0,Токио-Сити,,no,,
variety_store,triceny-3a9b70,Три цены,Три цены,Q136696223,by,,0,Три цены,,no,,
furniture,484c97-e999c2,ТриЯ,ТриЯ,,ru,,0,ТриЯ,,no,,
confectionery,e10bbc-1f3aa5,Тәп-Тәтті,Тәп-Тәтті,,kz,,0,Тәп-Тәтті,,no,,
convenience,8e7c7a-c281b4,У дома,У дома,,by|kz|ru,,0,У дома,,no,,
convenience,c1a6e4-e33fbc,У Палыча,У Палыча,,ru,,0,У Палыча,,no,,
convenience,516c18-c281b4,Удачный,Удачный,,by|kz|ru,,0,Удачный,,no,,
convenience,420f79-c281b4,Удобный,Удобный,,by|kz|ru,,0,Удобный,,no,,
chemist,c9d6d1-2141a5,Улыбка радуги,Улыбка радуги,Q109734104,ru,,0,Улыбка радуги,,no,,
convenience,umnyvybor-e64bef,Умный выбор,Умный выбор,Q136697312,by,,0,Умный выбор,,no,,
doityourself,uradisam-6779da,Уради сам,Уради сам,Q115570819,rs,,0,Уради сам,,no,,
convenience,b5ec71-685d2b,Успех,Успех,,kz|ru,,0,Успех,,no,,
furniture,1ed809-ab2637,Уют,Уют,,kz|ru,,0,Уют,,no,,
convenience,9b63ed-e33fbc,Фабрика качества,Фабрика качества,,ru,,0,Фабрика качества,,no,,
convenience,958102-023e9c,Файно Маркет,Файно Маркет,Q117866213,ua,,0,Файно Маркет,,no,,
supermarket,fantastiko-56b425,Фантастико,Фантастико,Q61140834,bg,,1,Фантастико,,no,,
pharmacy,ee3981-288c27,Фармаимпекс,Фармаимпекс,,ru,,0,Фармаимпекс,,no,,
pharmacy,1dc086-288c27,Фармакон,Фармакон,,ru,,0,Фармакон,,no,,
pharmacy,548337-288c27,Фармакопейка,Фармакопейка,,ru,,0,Фармакопейка,,no,,
pharmacy,9e87af-288c27,Фармакор,Фармакор,,ru,,0,Фармакор,,no,,
pharmacy,5250a1-288c27,Фармленд,Фармленд,,ru,,0,Фармленд,,no,,
cafe,7021b1-1c12ef,Фарфор,Фарфор,,ru,,0,Фарфор,,no,,
convenience,fasol-e33fbc,Фасоль,Фасоль,Q132005368,ru,,0,Фасоль,,no,,
convenience,8b17c9-065292,Феникс,Феникс,,by|ru,,0,Феникс,,no,,
pharmacy,feniks-768624,Феникс,Феникс,Q108852116,bg,,0,Феникс,,no,,
convenience,8449ac-065292,Фермер,Фермер,,by|ru,,0,Фермер,,no,,
butcher,8449ac-6e607d,Фермер,Фермер,,ru,,0,Фермер,,no,,
pharmacy,fialka-288c27,Фиалка,Фиалка,Q109995996,ru,,1,Фиалка,,no,,
convenience,4cacba-162f8e,Флагман,Флагман,,kz|ru|uz,,0,Флагман,,no,,
supermarket,fora-94881c,Фора,Фора,Q4491805,ua,,0,Фора,,no,,
furniture,formaideale-7d4b0a,Forma ideale,Форма идеале,Q65079416,rs,,0,Форма идеале,,no,,
confectionery,77990e-61c5bf,Форне,Форне,,ru,,0,Форне,,no,,
pharmacy,framar-768624,Фрамар,Фрамар,Q108852095,bg,,0,Фрамар,,no,,
bakery,ad3ee0-3664c0,Франс.уа,Франс.уа,Q122361953,ua,,1,Франс.уа,,no,,
clothes,dd4f17-7b6907,Франческо Маркони,Франческо Маркони,,ru,,0,Франческо Маркони,,no,,
supermarket,freshmarket-56b425,Фреш Маркет,Фреш Маркет,Q115452307,bg,,2,Фреш Маркет,,no,,
greengrocer,81fe33-9dff2a,Фруктовый рай,Фруктовый рай,,ru,,0,Фруктовый рай,,no,,
supermarket,71f23a-ac7ff8,Фрунзе,Фрунзе,,kg,,0,Фрунзе,,no,,
books,helikon-eec251,Хеликон,Хеликон,Q124151519,bg,,0,Хеликон,,no,,
convenience,hitexpress-e64bef,Хит! Экспресс,Хит!,Q126720469,by,,0,Хит!,,no,,
convenience,hitstandard-e64bef,Хит! Стандарт,Хит! Стандарт,Q136670971,by,,0,Хит! Стандарт,,no,,
bakery,hlebandkifle-969464,Хлеб & Кифле,Хлеб & Кифле,Q136523699,rs,,2,Хлеб & Кифле,,no,,
cafe,d1829c-1c12ef,Хлеб Насущный,Хлеб Насущный,,ru,,0,Хлеб Насущный,,no,,
bakery,d1829c-44faa4,Хлеб Насущный,Хлеб Насущный,Q109910218,ru,,0,Хлеб Насущный,,no,,
bakery,f4eaeb-44faa4,Хлебник,Хлебник,Q110085956,ru,,0,Хлебник,,no,,
alcohol,d4f5ba-b9f2fe,Хмель Солод,Хмель Солод,,ru,,0,Хмель Солод,,no,,
bakery,9f4099-3664c0,Цар Хліб,Цар Хліб,Q122028573,ua,,0,Цар Хліб,,no,,
florist,307c8d-1841ed,Цветовик,Цветовик,Q110253962,ru,,0,Цветовик,,no,,
florist,beb11a-1841ed,Цветомания,Цветомания,,ru,,0,Цветомания,,no,,
florist,c46356-1841ed,ЦветОптТорг,ЦветОптТорг,Q110254004,ru,,0,ЦветОптТорг,,no,,
florist,730fca-1841ed,Цветочная база,Цветочная база,,ru,,0,Цветочная база,,no,,
florist,73baf0-1841ed,Цветы 24,Цветы 24,,ru,,0,Цветы 24,24,no,,
florist,20ea9a-1841ed,Цветы Голландии,Цветы Голландии,,ru,,0,Цветы Голландии,,no,,
pharmacy,38db8c-4b9132,Центральная аптека,Центральная аптека,,by|kz|ru|uz,,0,Центральная аптека,,no,,
shoes,6c57c6-886255,ЦентрОбувь,ЦентрОбувь,Q4504072,by|ru,,0,ЦентрОбувь,,no,,
cafe,54c425-1c12ef,Цех85,Цех85,Q109682756,ru,,0,Цех85,85,no,,
alcohol,1898a0-345467,Чарка до свята,Чарка до свята,Q118120356,ua,,1,Чарка до свята,,no,,
fast_food,0d6f84-ec2b4e,ЧебурекМи,ЧебурекМи,Q129419587,kg|kz|ru,,0,ЧебурекМи,,no,,
variety_store,fd532c-386db3,Червоний маркет,Червоний маркет,Q117705449,ua,,1,Червоний маркет,,no,,
pet,42195e-8e284e,Четыре лапы,Четыре лапы,Q62390783,kz|ru,,0,Четыре лапы,,no,,
supermarket,3d44da-d5eaac,Чижик,Чижик,Q124171414,ru,,0,Чижик,,no,,
cosmetics,f98ce1-b8d09c,Чистый дом,Чистый дом,,ru|ua,,0,Чистый дом,,no,,
books,2b704f-4175bc,Читай-город,Читай-город,Q4516645,ru,,0,Читай-город,,no,,
fast_food,174051-7582d1,Шаверлэнд,Шаверлэнд,,ru,,0,Шаверлэнд,,no,,
pharmacy,7616ce-996e17,Шар@,Шар@,Q131742650,ua,,7,Шар@,,no,,
furniture,shatura-56eb69,Шатура,Шатура,Q126596908,by|kg|kz|ru|uz,,0,Шатура,,no,,
cafe,shokoladnitsa-1c12ef,Шоколадница,Шоколадница,Q30891188,ru,,1,Шоколадница,,no,,
cafe,stolle-d874f4,Штолле,Штолле,Q62502236,by|ru,,0,Штолле,,no,,
alcohol,shtopor-b2a55f,Штопор,Штопор,Q136718911,by,,0,Штопор,,no,,
supermarket,edelveis-d5eaac,Эдельвейс,Эдельвейс,Q57979368,ru,,0,Эдельвейс,,no,,
cafe,742283-1c12ef,Эдем,Эдем,,ru,,0,Эдем,,no,,
pharmacy,923dd4-288c27,Экона,Экона,,ru,,0,Экона,,no,,
shoes,b94bbd-2bb834,Эконика,Эконика,Q110246884,kz|ru,,0,Эконика,,no,,
pharmacy,0c3de9-288c27,Эконом,Эконом,,ru,,0,Эконом,,no,,
trade,cff875-05a647,Этм,Этм,,ru,,0,Этм,,no,,
shoes,fa8d5a-2bb834,Юничел,Юничел,Q62390569,kz|ru,,0,Юничел,,no,,
restaurant,afb5a1-642268,Якитория,Якитория,Q66088063,ru,,0,Якитория,,no,,
butcher,e95a6d-6e607d,Ярославский бройлер,Ярославский бройлер,,ru,,0,Ярославский бройлер,,no,,
supermarket,yarche-d5eaac,Ярче!,Ярче!,Q102254456,ru,,0,Ярче!,,no,,
convenience,yarche-e33fbc,Ярче!,Ярче!,Q102254456,ru,,0,Ярче!,,no,,
books,5b11cd-6e5bbf,Є,Є,Q12073058,ua,,3,Є,,no,,
restaurant,d1906a-f6a2df,Євразія,Євразія,Q66088028,ua,,0,Євразія,,no,,
convenience,jutro-3015fb,Јутро,Јутро,Q135423386,rs,,0,Јутро,,no,,
convenience,ef63bd-7ad3ae,ҚазМұнайГаз,ҚазМұнайГаз,Q1417227,kz,,0,ҚазМұнайГаз,,no,,
pharmacy,alfapharm-447e41,Alfa Pharm Armenia,Ալֆա Ֆարմ,Q118323909,am,,0,Ալֆա Ֆարմ,,no,,
pharmacy,gedeonrichter-447e41,Gedeon Richter Armenia,Գեդեոն Ռիխտեր,Q138454503,am,,0,Գեդեոն Ռիխտեր,,no,,
supermarket,yerevancity-da616d,Yerevan City,Երևան Սիթի,Q55663505,am,,0,Երևան Սիթի,,no,,
supermarket,zovq-da616d,Zovq,Զովք,Q118727379,am,,0,Զովք,,no,,
supermarket,tsiran-da616d,Tsiran,Ծիրան,Q118733566,am,,0,Ծիրան,,no,,
restaurant,karas-86098b,Karas,Կարաս,Q118347445,am,,0,Կարաս,,no,,
pharmacy,natalipharm-447e41,Natali Pharm,Նատալի ֆարմ,Q118323556,am,,0,Նատալի ֆարմ,,no,,
supermarket,sas-da616d,SAS,ՍԱՍ,Q118347380,am,,0,ՍԱՍ,,no,,
pharmacy,vagapharm-447e41,Vaga Pharm,Վագա Ֆարմ,Q123378075,am,,0,Վագա Ֆարմ,,no,,
restaurant,tashirpizza-86098b,Tashir Pizza,Տաշիր պիցցա,Q118347431,am,,0,Տաշիր պիցցա,,no,,
fast_food,agadir-dbdcb8,אגדיר,אגדיר,Q64760070,il,,0,אגדיר,,no,,
convenience,alonit-2f0294,Alonit,אלונית,,il,,0,אלונית,,no,,
cafe,aromaespressobar-10eb89,ארומה,ארומה,Q2909872,il,,0,ארומה,,no,,
cheese,basherfromagerie-00d377,באשר פרומז'רי,באשר פרומז'רי,Q122364246,il,,0,באשר פרומז'רי,,no,,
restaurant,burgersaloon-b691b2,בורגר סאלון,בורגר סאלון,Q64760057,il,,0,בורגר סאלון,,no,,
mobile_phone,hotmobile-0c2e23,הוט מובייל,הוט מובייל,Q847262,il,,0,הוט מובייל,,no,,
supermarket,yochananof-6b65f1,יוחננוף,יוחננוף,Q25492676,il,,0,יוחננוף,,no,,
supermarket,yeinotbitan-6b65f1,יינות ביתן,יינות ביתן,Q6561327,il,,1,יינות ביתן,,no,,
pharmacy,clalitpharmacy-b1ecfe,בית מרקחת כללית,כללית,Q2028422,il,,0,כללית,,no,,
pharmacy,meuhedetpharm-b1ecfe,מאוחדת פארם,מאוחדת פארם,Q117470179,il,,0,מאוחדת פארם,,no,,
bakery,neemanbakery-2a1629,מאפה נאמן,מאפה נאמן,Q117711642,il,,0,מאפה נאמן,,no,,
